nct_id,drug_name_in_trial,resolves_to_bucket
NCT06258018,temozolomide,temozolomide
NCT06258642,irinotecan liposome,irinotecan
NCT06259058,irinotecan liposome,irinotecan
NCT06261359,Nab paclitaxel,trastuzumab-qyyp
NCT06262386,Cisplatin based chemottherapy,trastuzumab-qyyp
NCT06262438,mitoxantrone,mitoxantrone
NCT06265545,venetoclax,trastuzumab-qyyp
NCT06266091,M701,...
NCT06268327,Capecitabine tablets,trastuzumab-qyyp
NCT06268652,vinorelbine,tlc178
NCT06276933,thalidomide,velcade thalidomide dexamethasone
NCT06277804,cyclophosphamide,cyclophosphamide
NCT06279130,Docetaxel),trastuzumab-qyyp
NCT06279351,thalidomide,velcade thalidomide dexamethasone
NCT06281964,Cisplatin）,trastuzumab-qyyp
NCT06281964,（carboplatin,trastuzumab-qyyp
NCT06284122,cyclophosphamide,cyclophosphamide
NCT06284486,Venetoclax,trastuzumab-qyyp
NCT06285591,lactobacillus reuteri,lactobacillus
NCT06288113,lutetium lu-177 vipivotide tetraxetan,lutetium lu 177 jh020002
NCT06288373,Nab paclitaxel,trastuzumab-qyyp
NCT06289062,Nab paclitaxel,trastuzumab-qyyp
NCT06289673,cytarabine),cytarabine liposome
NCT06289673,dexamethasone,dexamethasone
NCT06291064,cyclophosphamide,cyclophosphamide
NCT06296706,Docetaxel for,trastuzumab-qyyp
NCT06297512,temozolomide,temozolomide
NCT06298968,cisplatin chemotherapy,trastuzumab-qyyp
NCT06298968,combined therapy using gemcitabine,trastuzumab-qyyp
NCT06299371,paclitaxel for,trastuzumab-qyyp
NCT06299462,cyclophosphamide,cyclophosphamide
NCT06300099,dexamethasone,dexamethasone
NCT06300424,Nab paclitaxel,trastuzumab-qyyp
NCT06300489,irinotecan,irinotecan
NCT06301386,everolimus,trastuzumab-qyyp
NCT06302062,cyclophosphamide,cyclophosphamide
NCT06302465,doxorubicin、cisplatin、methotrexate、ifosfamide,trastuzumab-qyyp
NCT06303167,Osimertinib,trastuzumab-qyyp
NCT06304350,Combination of pembrolizumab,pembrolizumab and berahyaluronidase alfa-pmph
NCT06304441,osimertinib,trastuzumab-qyyp
NCT06304974,irinotecan,irinotecan
NCT06305299,Cyclophosphamide,cyclophosphamide
NCT06305754,Dexamethasone,dexamethasone
NCT06305754,H1 Receptor Antagonist,...
NCT06306456,osimertinib,trastuzumab-qyyp
NCT06311227,Venetoclax,trastuzumab-qyyp
NCT06313567,Metronomic capecitabine group,trastuzumab-qyyp
NCT06314334,GELAD,unknown
NCT06317298,everolimus,trastuzumab-qyyp
NCT06317649,Venetoclax,trastuzumab-qyyp
NCT06317662,Cyclophosphamide,cyclophosphamide
NCT06317662,Dexamethasone,dexamethasone
NCT06317662,Prednisolone,prednisolone
NCT06317662,Venetoclax,trastuzumab-qyyp
NCT06318897,cyclophosphamide,cyclophosphamide
NCT06319456,Cyclophosphamide，CTX,cyclophosphamide
NCT06319950,osimertinib,trastuzumab-qyyp
NCT06321081,irinotecan,irinotecan
NCT06321289,cyclophosphamide,cyclophosphamide
NCT06323148,osimertinib,trastuzumab-qyyp
NCT06323369,Carboplatin（adjuvant）,trastuzumab-qyyp
NCT06323369,Carboplatin（neoadjuvant）,trastuzumab-qyyp
NCT06323369,Cisplatin （neoadjuvant）,trastuzumab-qyyp
NCT06323369,Cisplatin（adjuvant）,trastuzumab-qyyp
NCT06323369,Tislelizumab（adjuvant）,trastuzumab-qyyp
NCT06323369,Tislelizumab（neoadjuvant）,trastuzumab-qyyp
NCT06323525,cyclophosphamide,cyclophosphamide
NCT06324266,cyclophosphamide,cyclophosphamide
NCT06324994,venetoclax,trastuzumab-qyyp
NCT06325956,metformin,metformin
NCT06326463,cyclophosphamide,cyclophosphamide
NCT06328179,venetoclax,trastuzumab-qyyp
NCT06328387,Hydroxychloroquine,trastuzumab-qyyp
NCT06330337,Albumin-Bound Paclitaxel drip,trastuzumab-qyyp
NCT06330337,Temozolomide（TMZ）,temozolomide
NCT06332950,irinotecan liposome,irinotecan
NCT06336395,cyclophosphamide,cyclophosphamide
NCT06336395,dexamethasone,dexamethasone
NCT06336395,prednisolone,prednisolone
NCT06339216,Paclitaxel for,trastuzumab-qyyp
NCT06339281,Capecitabine Tablets,trastuzumab-qyyp
NCT06340204,irinotecan liposome,irinotecan
NCT06341296,irinotecan liposome,irinotecan
NCT06341309,irinotecan liposome,irinotecan
NCT06341894,Endocrine therapy,...
NCT06342466,dexamethasone,dexamethasone
NCT06342986,CY,cyclophosphamide
NCT06343948,vinorelbine,tlc178
NCT06345365,Ara-Cytarabine,cytarabine liposome
NCT06345365,mitoxantrone,mitoxantrone
NCT06345495,cyclophosphamide,cyclophosphamide
NCT06345599,Chemotherapy:Albumin-bound paclitaxel、Gemcitabine,trastuzumab-qyyp
NCT06346067,temozolomide,temozolomide
NCT06346197,Folfox Protocol,trastuzumab-qyyp
NCT06346392,irinotecan,irinotecan
NCT06347068,cyclophosphamide,cyclophosphamide
NCT06348108,dexamethasone,dexamethasone
NCT06349668,bupivacaine,bupivacaine liposome
NCT06350097,osimertinib,trastuzumab-qyyp
NCT06351020,irinotecan,irinotecan
NCT06353022,dexamethasone,dexamethasone
NCT06353061,metformin,metformin
NCT06353360,temozolomide,temozolomide
NCT06353386,dexamethasone,dexamethasone
NCT06355024,vinorelbine,tlc178
NCT06355037,vinorelbine,tlc178
NCT06356129,cyclophosphamide,cyclophosphamide
NCT06356311,irinotecan,irinotecan
NCT06356571,Isatuximab -OBDS,velcade thalidomide dexamethasone
NCT06356571,carfilzomib,velcade thalidomide dexamethasone
NCT06356571,dexamethasone,dexamethasone
NCT06356688,Paclitaxel Polymeric Micelles for,trastuzumab-qyyp
NCT06356883,IA Carboplatin,trastuzumab-qyyp
NCT06357182,venetoclax,trastuzumab-qyyp
NCT06358430,cyclophosphamide,cyclophosphamide
NCT06359821,ZA-001,gp100 human melanoma peptide
NCT06361316,irinotecan liposome,irinotecan
NCT06361329,cyclophosphamide,cyclophosphamide
NCT06361329,dexamethasone,dexamethasone
NCT06361329,venetoclax,trastuzumab-qyyp
NCT06362980,osimertinib,trastuzumab-qyyp
NCT06363734,osimertinib,trastuzumab-qyyp
NCT06364423,cyclophosphamide,cyclophosphamide
NCT06364956,RP2D dose Of Tislelizumab,trastuzumab-qyyp
NCT06365008,irinotecan,irinotecan
NCT06366945,Polymeric Micellar Paclitaxel,trastuzumab-qyyp
NCT06367114,cyclophosphamide,cyclophosphamide
NCT06369285,Endocrine therapy,...
NCT06369610,gonadorelin,gonadorelin
NCT06370754,Nab paclitaxel,trastuzumab-qyyp
NCT06370754,irinotecan liposome,irinotecan
NCT06372717,venetoclax,trastuzumab-qyyp
NCT06373211,cyclophosphamide,cyclophosphamide
NCT06376721,dexamethasone,dexamethasone
NCT06377566,vinorelbine,tlc178
NCT06377696,metformin,metformin
NCT06379217,[177Lu]Lu-DOTA-TATE,lutetium lu 177 dotatate
NCT06380348,osimertinib,trastuzumab-qyyp
NCT06381154,irinotecan,irinotecan
NCT06382142,vinorelbine,tlc178
NCT06382168,venetoclax,trastuzumab-qyyp
NCT06382948,Auxiliary Medicinal Product - Dexamethasone,dexamethasone
NCT06382948,Everolimus,trastuzumab-qyyp
NCT06383572,cyclophosphamide,cyclophosphamide
NCT06383572,dexamethasone,dexamethasone
NCT06383728,osimertinib,trastuzumab-qyyp
NCT06383767,vinorelbine,tlc178
NCT06384261,venetoclax,trastuzumab-qyyp
NCT06385678,Cetuximab for,trastuzumab-qyyp
NCT06385678,Pemetrexed Disodium for 、Cisplatin 、Carboplatin for,trastuzumab-qyyp
NCT06386302,venetoclax,trastuzumab-qyyp
NCT06387121,cyclophosphamide,cyclophosphamide
NCT06387121,dexamethasone,dexamethasone
NCT06387121,venetoclax,trastuzumab-qyyp
NCT06387420,venetoclax,trastuzumab-qyyp
NCT06387628,Nab paclitaxel,trastuzumab-qyyp
NCT06387810,irinotecan liposome,irinotecan
NCT06388135,nab-paclitaxel，Cisplatin,trastuzumab-qyyp
NCT06388733,Temozolomide,temozolomide
NCT06389006,cyclophosphamide,cyclophosphamide
NCT06389201,Hydroxychloroquine,trastuzumab-qyyp
NCT06390319,cyclophosphamide,cyclophosphamide
NCT06390319,cytarabine),cytarabine liposome
NCT06390319,dexamethasone,dexamethasone
NCT06390319,venetoclax,trastuzumab-qyyp
NCT06391944,osimertinib,trastuzumab-qyyp
NCT06393985,venetoclax,trastuzumab-qyyp
NCT06394011,venetoclax,trastuzumab-qyyp
NCT06394713,irinotecan,irinotecan
NCT06395402,lutetium lu 177 dotatate,lutetium lu 177 dotatate
NCT06397027,venetoclax,trastuzumab-qyyp
NCT06399640,venetoclax,trastuzumab-qyyp
NCT06401330,cyclophosphamide,cyclophosphamide
NCT06401330,irinotecan,irinotecan
NCT06403709,irinotecan,irinotecan
NCT06403878,Nab paclitaxel,trastuzumab-qyyp
NCT06404463,cyclophosphamide,cyclophosphamide
NCT06405178,metformin,metformin
NCT06405230,(carboplatin,trastuzumab-qyyp
NCT06405230,cisplatin),trastuzumab-qyyp
NCT06408298,Hydroxychloroquine Sulfate Tab,trastuzumab-qyyp
NCT06409390,cyclophosphamide,cyclophosphamide
NCT06409702,carfilzomib,velcade thalidomide dexamethasone
NCT06409702,dexamethasone,dexamethasone
NCT06410248,temozolomide,temozolomide
NCT06411795,bupivacaine,bupivacaine liposome
NCT06412497,cyclophosphamide,cyclophosphamide
NCT06413498,carfilzomib,velcade thalidomide dexamethasone
NCT06413498,cyclophosphamide,cyclophosphamide
NCT06413498,dexamethasone,dexamethasone
NCT06413706,temozolomide,temozolomide
NCT06414577,irinotecan,irinotecan
NCT06414590,Tebentafusp-Tebn,gp100 human melanoma peptide
NCT06415487,cyclophosphamide,cyclophosphamide
NCT06415669,Paclitaxel for,trastuzumab-qyyp
NCT06417476,Irinotecan,irinotecan
NCT06417814,osimertinib,trastuzumab-qyyp
NCT06419634,Venetoclax,trastuzumab-qyyp
NCT06419946,Temozolomide,temozolomide
NCT06421298,Nab paclitaxel,trastuzumab-qyyp
NCT06421597,Prednisolone,prednisolone
NCT06421935,prednisolone,prednisolone
NCT06421948,cyclophosphamide,cyclophosphamide
NCT06425302,cyclophosphamide,cyclophosphamide
NCT06426056,Nab paclitaxel,trastuzumab-qyyp
NCT06428019,Venetoclax,trastuzumab-qyyp
NCT06428045,temozolomide,temozolomide
NCT06428396,everolimus,trastuzumab-qyyp
NCT06429098,venetoclax,trastuzumab-qyyp
NCT06429449,mitoxantrone,mitoxantrone
NCT06429449,venetoclax,trastuzumab-qyyp
NCT06430827,irinotecan,irinotecan
NCT06432296,M701,...
NCT06433947,Dexamethasone,dexamethasone
NCT06434064,Pegylated Liposomal Doxorubicin Hydrochloride,trastuzumab-qyyp
NCT06434090,irinotecan,irinotecan
NCT06434493,Concurrent capecitabine chemotherapy,trastuzumab-qyyp
NCT06434662,mitoxantrone,mitoxantrone
NCT06434662,venetoclax,trastuzumab-qyyp
NCT06435429,vinorelbine,tlc178
NCT06436144,osimertinib,trastuzumab-qyyp
NCT06436976,lactobacillus reuteri,lactobacillus
NCT06437678,irinotecan,irinotecan
NCT06441019,HAIC（Oxaliplatin,trastuzumab-qyyp
NCT06441097,cyclophosphamide,cyclophosphamide
NCT06441110,Tislelizumab in Combination,trastuzumab-qyyp
NCT06445062,mFOLFIRINOX,...
NCT06445803,CD22 CAR T-Cells,...
NCT06445907,venetoclax,trastuzumab-qyyp
NCT06447090,mitoxantrone,mitoxantrone
NCT06447987,cyclophosphamide,cyclophosphamide
NCT06448013,venetoclax,trastuzumab-qyyp
NCT06448286,temozolomide,temozolomide
NCT06449222,Nab-placlitaxel,trastuzumab-qyyp
NCT06450041,irinotecan,irinotecan
NCT06450041,temozolomide,temozolomide
NCT06451302,cyclophosphamide,cyclophosphamide
NCT06451861,venetoclax,trastuzumab-qyyp
NCT06452433,third-generation EGFR-TKI (Osimertinib,trastuzumab-qyyp
NCT06455748,dexamethasone,dexamethasone
NCT06456463,venetoclax,trastuzumab-qyyp
NCT06459180,Irinotecan,irinotecan
NCT06459180,Vinorelbine,tlc178
NCT06459869,Capecitabine administration,trastuzumab-qyyp
NCT06463548,irinotecan,irinotecan
NCT06463665,Non-platinum chemotherapy: paclitaxel,trastuzumab-qyyp
NCT06463665,Physician's Choice of Immune Checkpoint Inhibitor: pembrolizumab,pembrolizumab and berahyaluronidase alfa-pmph
NCT06463665,Platinum chemotherapy: carboplatin,trastuzumab-qyyp
NCT06463665,nab-paclitaxel for squamous cell NSCLC,trastuzumab-qyyp
NCT06464965,cyclophosphamide,cyclophosphamide
NCT06464991,dexamethasone,dexamethasone
NCT06466122,venetoclax,trastuzumab-qyyp
NCT06466382,Paclitaxel Chemotherapy,trastuzumab-qyyp
NCT06466395,venetoclax,trastuzumab-qyyp
NCT06467565,irinotecan,irinotecan
NCT06467786,irinotecan,irinotecan
NCT06467942,lactobacillus,lactobacillus
NCT06470464,TGA chemotherapy (nab-paclitaxel,trastuzumab-qyyp
NCT06470464,thalidomide,velcade thalidomide dexamethasone
NCT06470633,cyclophosphamide,cyclophosphamide
NCT06470841,venetoclax,trastuzumab-qyyp
NCT06471465,prednisolone,prednisolone
NCT06471738,venetoclax,trastuzumab-qyyp
NCT06471946,venetoclax,trastuzumab-qyyp
NCT06472388,everolimus,trastuzumab-qyyp
NCT06472713,mitoxantrone,mitoxantrone
NCT06474455,SHR-9839 ； pemetrexed ；carboplatin,trastuzumab-qyyp
NCT06474481,cyclophosphamide,cyclophosphamide
NCT06474676,cyclophosphamide,cyclophosphamide
NCT06475235,temozolomide,temozolomide
NCT06475287,mitoxantrone,mitoxantrone
NCT06475326,irinotecan liposome,irinotecan
NCT06477055,osimertinib,trastuzumab-qyyp
NCT06478043,irinotecan,irinotecan
NCT06478212,Temozolomide,temozolomide
NCT06479434,metformin,metformin
NCT06480110,Ebastine,ebastine
NCT06480565,cyclophosphamide,cyclophosphamide
NCT06481228,venetoclax,trastuzumab-qyyp
NCT06481241,venetoclax,trastuzumab-qyyp
NCT06481735,cyclophosphamide,cyclophosphamide
NCT06482086,everolimus,trastuzumab-qyyp
NCT06483048,cyclophosphamide,cyclophosphamide
NCT06483386,preparation of trastuzumab,trastuzumab-qyyp
NCT06483555,Nab paclitaxel,trastuzumab-qyyp
NCT06483906,venetoclax,trastuzumab-qyyp
NCT06484491,docetaxel for concurrent chemotherapy,trastuzumab-qyyp
NCT06485739,irinotecan,irinotecan
NCT06486051,cyclophosphamide,cyclophosphamide
NCT06486142,osimertinib,trastuzumab-qyyp
NCT06487702,oteracil,trastuzumab-qyyp
NCT06487715,albumin-bound paclitaxel (,trastuzumab-qyyp
NCT06489808,dexamethasone,dexamethasone
NCT06489808,mitoxantrone,mitoxantrone
NCT06489808,vinorelbine,tlc178
NCT06490536,irinotecan,irinotecan
NCT06490536,temozolomide,temozolomide
NCT06491134,irinotecan,irinotecan
NCT06491472,Nab paclitaxel,trastuzumab-qyyp
NCT06492304,CTX131,...
NCT06492460,Drug：Cisplatin,trastuzumab-qyyp
NCT06492915,Albumin-paclitaxel,trastuzumab-qyyp
NCT06492941,Docetaxel for,trastuzumab-qyyp
NCT06494514,albumin-paclitaxel,trastuzumab-qyyp
NCT06494514,nal-iri,irinotecan
NCT06496048,irinotecan,irinotecan
NCT06496308,venetoclax,trastuzumab-qyyp
NCT06496581,177Lu-PMSA-617,lutetium lu 177 jh020002
NCT06498986,Osimertinib Mesylate Tablets,trastuzumab-qyyp
NCT06499350,Tislelizumab combination,trastuzumab-qyyp
NCT06499610,irinotecan liposome,irinotecan
NCT06500091,doxorubicin hydrochloride for,trastuzumab-qyyp
NCT06500208,cyclophosphamide,cyclophosphamide
NCT06500273,cyclophosphamide,cyclophosphamide
NCT06501196,venetoclax,trastuzumab-qyyp
NCT06501625,Cisplatin (for the first 8,trastuzumab-qyyp
NCT06501625,Gemcitabine (for the first 8,trastuzumab-qyyp
NCT06501664,irinotecan,irinotecan
NCT06502080,Standard-of-care systemic therapy: Gemcitabine,trastuzumab-qyyp
NCT06503263,Lenalidomide as Maintenance Therapy,velcade thalidomide dexamethasone
NCT06504381,temozolomide,temozolomide
NCT06504394,Pembrolizumab (,pembrolizumab and berahyaluronidase alfa-pmph
NCT06504459,Venetoclax,trastuzumab-qyyp
NCT06505369,dexamethasone,dexamethasone
NCT06505551,cyclophosphamide,cyclophosphamide
NCT06507306,osimertinib,trastuzumab-qyyp
NCT06508983,dexamethasone,dexamethasone
NCT06509126,irinotecan,irinotecan
NCT06510309,venetoclax,trastuzumab-qyyp
NCT06511882,venetoclax,trastuzumab-qyyp
NCT06512428,irinotecan,irinotecan
NCT06513455,irinotecan,irinotecan
NCT06513455,irinotecan liposome,irinotecan
NCT06514261,Venetoclax,trastuzumab-qyyp
NCT06514313,irinotecan,irinotecan
NCT06514313,mitoxantrone,mitoxantrone
NCT06514313,temozolomide,temozolomide
NCT06514898,TTRNA-DC vaccines,...
NCT06516978,cyclophosphamide,cyclophosphamide
NCT06516978,venetoclax,trastuzumab-qyyp
NCT06518551,dexamethasone,dexamethasone
NCT06518564,avelumab,trastuzumab-qyyp
NCT06519266,NIVO3,da-epoch-r followed by nivolumab
NCT06519370,vinorelbine,tlc178
NCT06520098,venetoclax,trastuzumab-qyyp
NCT06520176,cyclophosphamide,cyclophosphamide
NCT06521190,ACOU085,gp100 human melanoma peptide
NCT06521775,Ga-68 PSMA-11,[68ga]ga-psma
NCT06522386,venetoclax,trastuzumab-qyyp
NCT06524375,venetoclax,trastuzumab-qyyp
NCT06525246,osimertinib,trastuzumab-qyyp
NCT06525350,HB1801 (docetaxel,trastuzumab-qyyp
NCT06525350,albumin-bound）,trastuzumab-qyyp
NCT06526299,lutetium lu-177 vipivotide tetraxetan,lutetium lu 177 jh020002
NCT06528496,cyclophosphamide,cyclophosphamide
NCT06528496,irinotecan,irinotecan
NCT06528496,temozolomide,temozolomide
NCT06528691,cyclophosphamide,cyclophosphamide
NCT06530303,cyclophosphamide,cyclophosphamide
NCT06530576,thalidomide,velcade thalidomide dexamethasone
NCT06530719,osimertinib,trastuzumab-qyyp
NCT06531278,irinotecan liposome,irinotecan
NCT06531447,cyclophosphamide,cyclophosphamide
NCT06532344,irinotecan,irinotecan
NCT06532630,cyclophosphamide,cyclophosphamide
NCT06532643,cyclophosphamide,cyclophosphamide
NCT06532799,cyclophosphamide,cyclophosphamide
NCT06532812,cyclophosphamide,cyclophosphamide
NCT06533384,capecitabine in combination,trastuzumab-qyyp
NCT06533722,vinorelbine,tlc178
NCT06533748,cyclophosphamide,cyclophosphamide
NCT06533748,dexamethasone,dexamethasone
NCT06536010,venetoclax,trastuzumab-qyyp
NCT06536959,venetoclax,trastuzumab-qyyp
NCT06537843,metformin,metformin
NCT06537843,venetoclax,trastuzumab-qyyp
NCT06538012,cyclophosphamide,cyclophosphamide
NCT06538207,irinotecan,irinotecan
NCT06538623,irinotecan,irinotecan
NCT06540326,irinotecan,irinotecan
NCT06540729,bevacizumab for the treatment of recurrent,trastuzumab-qyyp
NCT06540950,vinorelbine,tlc178
NCT06541262,Irinotecan,irinotecan
NCT06541262,Temozolomide,temozolomide
NCT06544109,venetoclax,trastuzumab-qyyp
NCT06545747,Concurrent chemotherapy,...
NCT06546527,[177Lu]Lu-PSMA-137,lutetium lu 177 jh020002
NCT06547203,irinotecan,irinotecan
NCT06548230,venetoclax,trastuzumab-qyyp
NCT06550141,cyclophosphamide,cyclophosphamide
NCT06550453,CapeOX (bevacizumab,trastuzumab-qyyp
NCT06550453,capecitabine),trastuzumab-qyyp
NCT06554626,dexamethasone,dexamethasone
NCT06554626,venetoclax,trastuzumab-qyyp
NCT06556108,cyclophosphamide,cyclophosphamide
NCT06556199,temozolomide,temozolomide
NCT06556563,temozolomide,temozolomide
NCT06557096,osimertinib,trastuzumab-qyyp
NCT06557161,cyclophosphamide,cyclophosphamide
NCT06557421,venetoclax,trastuzumab-qyyp
NCT06558604,venetoclax,trastuzumab-qyyp
NCT06559345,cyclophosphamide,cyclophosphamide
NCT06559553,dexamethasone,dexamethasone
NCT06560879,lactobacillus casei,lactobacillus
NCT06560879,lactobacillus rhamnosus,lactobacillus
NCT06561022,everolimus,trastuzumab-qyyp
NCT06561074,venetoclax,trastuzumab-qyyp
NCT06561607,Albumin Paclitaxel),trastuzumab-qyyp
NCT06561607,Chemotherapy drug (Capecitabine,trastuzumab-qyyp
NCT06561685,Nab paclitaxel,trastuzumab-qyyp
NCT06561854,dexamethasone,dexamethasone
NCT06562673,intra-arterial cisplatin,trastuzumab-qyyp
NCT06563245,cyclophosphamide,cyclophosphamide
NCT06563804,venetoclax,trastuzumab-qyyp
NCT06563986,bevacizumab),trastuzumab-qyyp
NCT06564038,Cyclophosphamide,cyclophosphamide
NCT06564493,cyclophosphamide,cyclophosphamide
NCT06564545,cyclophosphamide,cyclophosphamide
NCT06564844,vinorelbine,tlc178
NCT06566092,LN-145,...
NCT06567600,Cisplatin Chemotherapy,trastuzumab-qyyp
NCT06567600,Low-dose Gemcitabine,trastuzumab-qyyp
NCT06571461,irinotecan,irinotecan
NCT06571825,venetoclax,trastuzumab-qyyp
NCT06572319,Tratuzumab,trastuzumab-qyyp
NCT06574022,bupivacaine,bupivacaine liposome
NCT06574022,bupivacaine liposome,bupivacaine liposome
NCT06574347,osimertinib,trastuzumab-qyyp
NCT06575699,Bupivacaine Hydrochloride,bupivacaine liposome
NCT06576115,Nab paclitaxel,trastuzumab-qyyp
NCT06576375,metformin,metformin
NCT06576635,vinorelbine,tlc178
NCT06577025,Cyclophosphamide,cyclophosphamide
NCT06577025,Dexamethasone,dexamethasone
NCT06577376,irinotecan,irinotecan
NCT06578052,Irinotecan liposome Capecitabine,trastuzumab-qyyp
NCT06578286,ARX788,...
NCT06578299,Paclitaxel ± Pertuzumab,trastuzumab-qyyp
NCT06578546,venetoclax,trastuzumab-qyyp
NCT06581380,JK-1201I,gp100 human melanoma peptide
NCT06583369,urea,urea
NCT06586294,Drug: AK129 Drug：oxaliplatin Drug：capecitabine,trastuzumab-qyyp
NCT06586515,irinotecan,irinotecan
NCT06586866,JK-1201I,gp100 human melanoma peptide
NCT06592287,Lrinotecan liposome,trastuzumab-qyyp
NCT06592924,ADT,n/a
NCT06594640,cyclophosphamide,cyclophosphamide
NCT06594640,mitoxantrone,mitoxantrone
